"","AGE","HAULJOIN","REGION","SPECIMENID","BIOSTRATUM","SPECIES_CODE","LENGTH","WEIGHT","SEX","START_TIME","BOTTOM_DEPTH","STRATUM","GEAR_TEMPERATURE","BOTTOM_TYPE","GEAR_DEPTH","PERFORMANCE","DURATION","DISTANCE_FISHED","NET_WIDTH","NET_HEIGHT","NET_MEASURED","START_LATITUDE","END_LATITUDE","START_LONGITUDE","END_LONGITUDE","SURFACE_TEMPERATURE","GEAR","HAULJOIN.1","BOTTOM_DEPTH.1","ABUNDANCE_HAUL","INPFC_AREA","MIN_DEPTH","MAX_DEPTH","DESCRIPTION","REGULATORY_AREA_NAME","STRATUM_TYPE","Quarters","Months","YEAR","Cohort","GrowthMorph","aBIN"
"6017",15,-12706,"GOA",273,0,10200,410,414,2,2005-06-22 13:06:13,127,134,6.4,NA,120,0,0.259,1.451,15.166,7.038,"Y",56.80568,56.79364,-151.8187,-151.8262,12.4,172,-12706,127,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q2","June",2005,1990,"NOT_EASTERN",15
"6018",15,-17277,"GOA",273,0,10200,400,422,2,2017-07-31 19:14:13,183,150,5.7,NA,177,6,0.221,1.226,16.28,6.21,"Y",56.17906,56.17855,-134.94279,-134.96242,13,172,-17277,183,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","August",2017,2002,"EASTERN",15
"6019",15,27384,"GOA",87,133,10200,340,290,1,1987-07-13 08:00:00,134,134,6,0,134,0,0.5,2.63,15.73,8.77,"Y",59.05683,59.037,-148.19517,-148.16983,11.8,172,27384,134,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",1987,1972,"NOT_EASTERN",15
"6020",15,-18959,"GOA",102,0,10200,420,526,2,2019-06-15 09:00:55,215,220,5.2,NA,209,5.41,0.265,1.478,17.384,5.907,"Y",55.69713,55.68448,-156.71693,-156.72187,8,172,-18959,215,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2019,2004,"NOT_EASTERN",15
"6021",15,-15034,"GOA",128,0,10200,390,330,1,2015-07-21 18:04:04,124,130,6.2,NA,117,0,0.275,1.496,17.107,6.653,"Y",56.55629,56.56972,-152.61534,-152.61555,12.6,172,-15034,124,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2015,2000,"NOT_EASTERN",15
"6022",15,-12767,"GOA",440,0,10200,380,372,1,2005-07-05 18:51:53,214,241,5.7,NA,207,0,0.264,1.486,15.895,7.059,"Y",58.5939,58.60245,-140.0174,-140.03641,14.6,172,-12767,214,"Y","Yakutat        ",201,300,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2005,1990,"EASTERN",15
"6023",15,-10343,"GOA",115,0,10200,420,612,2,2013-06-20 07:07:08,163,120,5.1,NA,158,0,0.263,1.416,16.96,5.428,"N",55.02096,55.01308,-158.21315,-158.19588,8.2,172,-10343,163,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q2","June",2013,1998,"NOT_EASTERN",15
"6024",15,985783,"GOA",253,330,10200,380,340,1,1999-06-25 14:34:06,443,330,4.2,NA,443,6.21,0.3589,2.001,15.933,7.924,"Y",57.35174,57.34533,-150.5346,-150.5656,9.3,172,985783,443,"Y","Kodiak         ",301,500,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",1999,1984,"NOT_EASTERN",15
"6025",15,784639,"GOA",205,130,10200,530,1300,2,1993-07-19 17:00:00,134,130,6.5,0,134,0,0.5,2.871,16.1,6.38,"Y",56.9585,56.97233,-153.046,-153.0845,11.1,172,784639,134,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",1993,1978,"NOT_EASTERN",15
"6026",15,985912,"GOA",80,221,10200,400,390,2,1999-06-01 09:50:58,278,221,4.9,NA,278,0,0.26,1.501,16.665,6.755,"Y",54.76575,54.75436,-157.8882,-157.9005,4.6,172,985912,278,"Y","Chirikof       ",201,300,"Chirikof Slope                ","CENTRAL GOA","SLOPE","Q2","June",1999,1984,"NOT_EASTERN",15
"6027",15,784649,"GOA",218,122,10200,470,770,2,1993-07-23 14:00:00,108,122,5.9,0,108,0,0.51,2.778,16.37,7.19,"Y",56.10767,56.08633,-154.16833,-154.19,11.9,172,784649,108,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q3","July",1993,1978,"NOT_EASTERN",15
"6028",15,-10762,"GOA",454,0,10200,440,490,2,2013-07-31 11:53:55,357,350,4.6,NA,351,0,0.258,1.444,15.823,6.426,"Y",58.07152,58.07028,-136.97303,-136.94888,14.6,172,-10762,357,"Y","Southeastern   ",301,500,"Southeastern Deep Gullies     ","EASTERN GOA","GULLY","Q3","July",2013,1998,"EASTERN",15
"6029",15,-10342,"GOA",110,0,10200,430,538,1,2013-06-19 15:52:52,206,221,4.9,NA,200,0,0.267,1.488,16.711,6.063,"N",54.86367,54.86001,-157.63783,-157.66004,7.9,172,-10342,206,"Y","Chirikof       ",201,300,"Chirikof Slope                ","CENTRAL GOA","SLOPE","Q2","June",2013,1998,"NOT_EASTERN",15
"6030",15,-19539,"GOA",296,0,10200,400,418,1,2019-07-20 16:44:11,266,240,5.2,NA,260,0,0.276,1.549,17.53,5.824,"Y",59.53938,59.53221,-140.9159,-140.93928,14.6,172,-19539,266,"Y","Yakutat        ",201,300,"Yakutat Gullies               ","EASTERN GOA","GULLY","Q3","July",2019,2004,"EASTERN",15
"6031",15,-18801,"GOA",25,0,10200,480,795,2,2019-05-31 09:06:00,109,11,5.7,NA,103,0,0.267,1.464,16.184,6.081,"Y",54.28849,54.28935,-163.9226,-163.90023,7.6,172,-18801,109,"Y","Shumagin       ",1,100,"Davidson Bank                 ","WESTERN GOA","SHELF","Q2","May",2019,2004,"NOT_EASTERN",15
"6032",15,-12584,"GOA",24,0,10200,410,450,1,2005-05-29 22:15:03,337,310,4.6,NA,329,0,0.248,1.386,16.161,7.527,"Y",53.66088,53.66201,-164.77521,-164.7959,7.1,172,-12584,337,"Y","Shumagin       ",301,500,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","May",2005,1990,"NOT_EASTERN",15
"6033",15,-10704,"GOA",298,0,10200,450,542,1,2013-07-18 07:00:55,138,131,5.3,NA,134,0,0.261,1.401,18.451,4.241,"Y",58.56234,58.57138,-149.8103,-149.82693,13,172,-10704,138,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2013,1998,"NOT_EASTERN",15
"6034",15,-12696,"GOA",267,0,10200,580,1434,2,2005-06-21 08:05:16,112,130,6,NA,106,0,0.253,1.435,15.228,5.777,"Y",56.64379,56.65639,-152.6227,-152.6255,10,172,-12696,112,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q2","June",2005,1990,"NOT_EASTERN",15
"6035",15,1077913,"GOA",146,0,10200,510,1152,2,2001-06-23 13:00:47,103,130,6.5,NA,97,0,0.27,1.47,15.774,6.12,"Y",56.71653,56.72941,-152.6123,-152.6154,10.7,172,1077913,103,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q2","June",2001,1986,"NOT_EASTERN",15
"6036",15,1077935,"GOA",20,0,10200,450,740,2,2001-05-23 12:10:49,261,210,5,NA,254,2.1,0.28,1.561,16.412,6.846,"Y",53.59893,53.59278,-165.4754,-165.49609,5.5,172,1077935,261,"Y","Shumagin       ",201,300,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","May",2001,1986,"NOT_EASTERN",15
"6037",15,1078064,"GOA",283,0,10200,420,548,2,2001-06-26 18:32:00,280,134,4.7,NA,274,0,0.19,1.148,17.225,6.424,"Y",56.53609,56.53306,-152.326,-152.30969,10.4,172,1078064,280,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q2","June",2001,1986,"NOT_EASTERN",15
"6038",15,1077935,"GOA",37,0,10200,440,562,1,2001-05-23 12:10:49,261,210,5,NA,254,2.1,0.28,1.561,16.412,6.846,"Y",53.59893,53.59278,-165.4754,-165.49609,5.5,172,1077935,261,"Y","Shumagin       ",201,300,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","May",2001,1986,"NOT_EASTERN",15
"6039",15,30600,"GOA",112,17,10200,410,491,2,1984-07-13 06:00:00,141,131,6.1,0,141,0,0.5,2.778,16.033,6.456,"N",58.50117,58.5025,-149.86217,-149.80833,15,160,30600,141,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",1984,1969,"NOT_EASTERN",15
"6040",15,-18958,"GOA",99,0,10200,490,814,2,2019-06-15 07:09:30,253,220,5.4,NA,247,0,0.258,1.443,16.686,6.072,"Y",55.80896,55.80774,-156.49341,-156.47057,9.1,172,-18958,253,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2019,2004,"NOT_EASTERN",15
"6041",15,-4001,"GOA",341,0,10200,330,272,1,2007-07-29 06:37:32,215,241,5.8,NA,208,0,0.308,1.619,17.664,6.833,"Y",58.59607,58.6046,-140.0226,-140.04449,13.6,172,-4001,215,"Y","Yakutat        ",201,300,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2007,1992,"EASTERN",15
"6042",15,-4025,"GOA",407,0,10200,320,198,1,2007-08-04 09:55:24,279,251,5.4,NA,273,0,0.279,1.522,17.546,5.727,"Y",54.47662,54.48323,-133.49229,-133.51241,12.6,172,-4025,279,"Y","Southeastern   ",201,300,"Prince of Wales Slope/Gullies ","EASTERN GOA","SLOPE","Q3","August",2007,1992,"EASTERN",15
"6043",15,-5929,"GOA",390,0,10200,310,172,1,2009-07-19 06:38:49,226,241,5.5,NA,220,1.11,0.262,1.445,17.244,5.903,"Y",58.50488,58.49296,-139.7408,-139.7323,15.5,172,-5929,226,"Y","Yakutat        ",201,300,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2009,1994,"EASTERN",15
"6044",15,881166,"GOA",227,230,10200,450,588,2,1996-07-08 16:34:56,227,230,NA,NA,227,0,0.2753,1.581,16.619,5.821,"Y",58.83877,58.82515,-149.6119,-149.6054,NA,172,881166,227,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",1996,1981,"NOT_EASTERN",15
"6045",15,-16445,"GOA",35,0,10200,470,646,2,2017-06-01 07:16:53,185,111,5.4,NA,179,0,0.265,1.436,15.641,6.357,"Y",53.75818,53.76218,-165.04861,-165.06927,6.7,172,-16445,185,"Y","Shumagin       ",101,200,"Shumagin Outer Shelf          ","WESTERN GOA","SHELF","Q2","June",2017,2002,"NOT_EASTERN",15
"6046",15,-14989,"GOA",86,0,10200,440,598,2,2015-07-10 14:13:53,118,120,6.1,NA,112,0,0.28,1.55,17.068,5.857,"Y",55.40995,55.39618,-158.0785,-158.07473,11.8,172,-14989,118,"Y","Chirikof       ",101,200,"East Shumagin Gully           ","CENTRAL GOA","GULLY","Q3","July",2015,2000,"NOT_EASTERN",15
"6047",15,-12690,"GOA",258,0,10200,490,766,1,2005-06-20 08:02:52,129,130,5.6,NA,124,0,0.261,1.471,17.185,5.415,"Y",56.49928,56.48895,-153.54919,-153.56329,10.7,172,-12690,129,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q2","June",2005,1990,"NOT_EASTERN",15
"6048",16,-10723,"GOA",314,0,10200,340,218,2,2013-07-22 09:38:36,407,341,4.2,NA,403,0,0.254,1.412,16.831,4.452,"Y",59.24872,59.25621,-146.59119,-146.57157,13.2,172,-10723,407,"Y","Yakutat        ",301,500,"Yakutat Slope                 ","EASTERN GOA","SLOPE","Q3","July",2013,1997,"EASTERN",16
"6049",16,30569,"GOA",67,18,10200,340,251,1,1984-07-07 07:00:00,183,134,5.9,0,183,0,0.5,2.945,16.389,6.335,"N",59.252,59.22833,-147.88633,-147.90883,13.9,160,30569,183,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",1984,1968,"NOT_EASTERN",16
"6050",16,-14447,"GOA",23,0,10200,450,624,2,2015-06-24 09:54:48,116,111,6.4,NA,110,0,0.285,1.581,15.878,6.111,"Y",53.43782,53.45181,-166.51952,-166.52368,8.7,172,-14447,116,"Y","Shumagin       ",101,200,"Shumagin Outer Shelf          ","WESTERN GOA","SHELF","Q2","June",2015,1999,"NOT_EASTERN",16
"6051",16,27384,"GOA",107,133,10200,380,382,2,1987-07-13 08:00:00,134,134,6,0,134,0,0.5,2.63,15.73,8.77,"Y",59.05683,59.037,-148.19517,-148.16983,11.8,172,27384,134,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",1987,1971,"NOT_EASTERN",16
"6052",16,985891,"GOA",47,310,10200,460,764,1,1999-05-24 14:51:27,366,310,4.7,NA,366,0,0.2622,1.477,15.588,7.407,"Y",54.26654,54.26553,-161.2226,-161.2,5.7,172,985891,366,"Y","Shumagin       ",301,500,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","May",1999,1983,"NOT_EASTERN",16
"6053",16,1077814,"GOA",279,0,10200,480,820,1,2001-07-11 16:53:58,183,131,5.8,NA,177,0,0.28,1.554,17.338,6.235,"Y",58.73688,58.74075,-150.68581,-150.71111,12.6,172,1077814,183,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2001,1985,"NOT_EASTERN",16
"6054",16,1077882,"GOA",229,0,10200,560,1552,2,2001-07-02 19:51:30,134,130,NA,NA,NA,0,0.32,1.788,16.727,5.934,"Y",56.97221,56.95908,-153.0598,-153.0752,10,172,1077882,134,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2001,1985,"NOT_EASTERN",16
"6055",16,-10702,"GOA",291,0,10200,420,514,1,2013-07-17 14:42:39,147,131,5.3,NA,143,0,0.263,1.432,17.411,4.02,"Y",58.31016,58.31579,-149.50865,-149.53051,12.3,172,-10702,147,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2013,1997,"NOT_EASTERN",16
"6056",16,27381,"GOA",77,131,10200,430,582,2,1987-07-12 13:00:00,132,131,6.2,0,132,0,0.5,2.185,14.274,9.093,"N",58.67283,58.6735,-149.2005,-149.162,NA,172,27381,132,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",1987,1971,"NOT_EASTERN",16
"6057",16,-5989,"GOA",188,0,10200,440,548,1,2009-06-29 09:22:26,171,134,5,NA,165,0,0.276,1.509,16.888,5.696,"Y",56.16515,56.15926,-153.4753,-153.49651,9.2,172,-5989,171,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q2","June",2009,1993,"NOT_EASTERN",16
"6058",16,-8359,"GOA",299,0,10200,450,620,1,2011-07-18 07:10:09,159,130,5.5,NA,151,0,0.283,1.594,15.319,7.508,"Y",57.89688,57.88362,-150.35513,-150.34512,10.9,172,-8359,159,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2011,1995,"NOT_EASTERN",16
"6059",16,881167,"GOA",251,131,10200,590,1654,2,1996-07-08 18:34:40,163,131,5.8,NA,163,0,0.27,1.56,15.755,6.982,"N",58.68391,58.68542,-149.77,-149.7436,10.4,172,881167,163,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",1996,1980,"NOT_EASTERN",16
"6060",16,881165,"GOA",217,230,10200,400,426,2,1996-07-08 13:51:11,229,230,5.5,NA,229,0,0.2767,1.664,16.425,5.79,"Y",59.01178,59.02149,-149.7785,-149.7569,10.7,172,881165,229,"Y","Kodiak         ",201,300,"Kenai Gullies                 ","CENTRAL GOA","GULLY","Q3","July",1996,1980,"NOT_EASTERN",16
"6061",16,30569,"GOA",77,18,10200,370,296,2,1984-07-07 07:00:00,183,134,5.9,0,183,0,0.5,2.945,16.389,6.335,"N",59.252,59.22833,-147.88633,-147.90883,13.9,160,30569,183,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",1984,1968,"NOT_EASTERN",16
"6062",16,-13146,"GOA",28,0,10200,380,352,2,2005-07-24 16:42:06,158,151,6.4,3,151,0,0.252,1.426,15.91,6.699,"Y",55.64227,55.63251,-134.03,-134.04401,14.7,172,-13146,158,"Y","Southeastern   ",101,200,"Prince of Wales Shelf         ","EASTERN GOA","SHELF","Q3","July",2005,1989,"EASTERN",16
"6063",16,-10736,"GOA",346,0,10200,370,388,2,2013-07-25 06:57:27,150,141,5.9,NA,144,0,0.265,1.434,16.466,6.372,"N",59.59992,59.60698,-143.72835,-143.74942,15.5,172,-10736,150,"Y","Yakutat        ",101,200,"Yakataga Shelf                ","EASTERN GOA","SHELF","Q3","July",2013,1997,"EASTERN",16
"6064",16,-10355,"GOA",142,0,10200,480,762,2,2013-06-22 18:04:08,99,21,4.8,NA,93,0,0.303,1.61,16.692,5.868,"Y",55.21834,55.21846,-157.32162,-157.29644,7.2,172,-10355,99,"Y","Chirikof       ",1,100,"Semidi Bank                   ","CENTRAL GOA","SHELF","Q2","June",2013,1997,"NOT_EASTERN",16
"6065",16,-17249,"GOA",243,0,10200,410,454,1,2017-07-25 09:39:01,283,240,4.8,NA,277,0,0.268,1.48,17.205,5.71,"Y",59.50677,59.49819,-140.69861,-140.67872,15,172,-17249,283,"Y","Yakutat        ",201,300,"Yakutat Gullies               ","EASTERN GOA","GULLY","Q3","July",2017,2001,"EASTERN",16
"6066",16,881112,"GOA",374,240,10200,530,1404,2,1996-07-21 15:08:58,246,240,5.3,NA,246,0,0.2861,1.722,16.836,5.781,"Y",58.63993,58.63266,-139.2545,-139.2801,13.7,172,881112,246,"Y","Yakutat        ",201,300,"Yakutat Gullies               ","EASTERN GOA","GULLY","Q3","July",1996,1980,"EASTERN",16
"6067",16,-5945,"GOA",410,0,10200,430,488,2,2009-07-22 10:56:48,114,150,6.3,NA,108,0,0.278,1.522,16.076,6.12,"Y",57.37878,57.36611,-136.1156,-136.1078,12.1,172,-5945,114,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","July",2009,1993,"EASTERN",16
"6068",16,985867,"GOA",15,10,10200,460,748,2,1999-05-18 15:00:18,161,111,4.7,NA,161,0,0.2572,1.487,15.203,7.652,"Y",53.41374,53.40729,-166.2891,-166.3086,4.6,172,985867,161,"Y","Shumagin       ",101,200,"Shumagin Outer Shelf          ","WESTERN GOA","SHELF","Q2","May",1999,1983,"NOT_EASTERN",16
"6069",16,-2692,"GOA",38,0,10200,450,650,1,2007-06-04 10:50:18,357,310,4.5,NA,351,0,0.309,1.551,17.399,5.875,"Y",53.39415,53.39904,-165.9913,-165.97,4.3,172,-2692,357,"Y","Shumagin       ",301,500,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","June",2007,1991,"NOT_EASTERN",16
"6070",16,1077852,"GOA",202,0,10200,390,416,1,2001-06-26 06:57:00,135,122,5.6,NA,129,0,0.27,1.457,16.532,5.744,"Y",56.0481,56.04211,-154.23579,-154.2561,10.2,172,1077852,135,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q2","June",2001,1985,"NOT_EASTERN",16
"6071",16,-18854,"GOA",15,0,10200,450,592,2,2019-05-26 13:42:18,242,210,5.8,NA,235,0,0.269,1.503,17.293,6.523,"Y",53.46332,53.45871,-165.89236,-165.91356,7.2,172,-18854,242,"Y","Shumagin       ",201,300,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","May",2019,2003,"NOT_EASTERN",16
"6072",16,1077882,"GOA",237,0,10200,600,1790,2,2001-07-02 19:51:30,134,130,NA,NA,NA,0,0.32,1.788,16.727,5.934,"Y",56.97221,56.95908,-153.0598,-153.0752,10,172,1077882,134,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q3","July",2001,1985,"NOT_EASTERN",16
"6073",16,-10762,"GOA",443,0,10200,400,448,1,2013-07-31 11:53:55,357,350,4.6,NA,351,0,0.258,1.444,15.823,6.426,"Y",58.07152,58.07028,-136.97303,-136.94888,14.6,172,-10762,357,"Y","Southeastern   ",301,500,"Southeastern Deep Gullies     ","EASTERN GOA","GULLY","Q3","July",2013,1997,"EASTERN",16
"6074",16,-16628,"GOA",64,0,10200,420,522,2,2017-06-20 17:51:05,150,122,5.2,NA,143,0,0.254,1.407,18.097,7.012,"Y",55.16745,55.169,-156.97363,-156.95183,9,172,-16628,150,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q2","June",2017,2001,"NOT_EASTERN",16
"6075",16,-10341,"GOA",104,0,10200,470,750,2,2013-06-19 13:20:04,115,122,4.6,NA,109,0,0.266,1.502,16.391,6.013,"N",54.87775,54.86693,-157.98486,-157.99877,7.5,172,-10341,115,"Y","Chirikof       ",101,200,"Chirikof Outer Shelf          ","CENTRAL GOA","SHELF","Q2","June",2013,1997,"NOT_EASTERN",16
"6076",16,-12784,"GOA",501,0,10200,320,202,1,2005-07-10 11:13:03,133,150,6.7,NA,126,0,0.264,1.5,16.018,6.777,"Y",56.92721,56.92279,-135.7028,-135.72569,13.9,172,-12784,133,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","July",2005,1989,"EASTERN",16
"6077",16,-16659,"GOA",109,0,10200,520,1174,2,2017-06-28 07:02:50,196,121,5.1,NA,191,0,0.276,1.543,16.9,5.256,"Y",56.69184,56.67975,-155.42896,-155.44122,10,172,-16659,196,"Y","Chirikof       ",101,200,"Shelikof Edge                 ","CENTRAL GOA","SHELF","Q2","June",2017,2001,"NOT_EASTERN",16
"6078",16,-12680,"GOA",184,0,10200,400,432,1,2005-06-18 13:28:22,400,330,4.1,NA,395,0,0.265,1.458,18.16,5.141,"Y",56.02812,56.01583,-153.47971,-153.4731,10.1,172,-12680,400,"Y","Kodiak         ",301,500,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2005,1989,"NOT_EASTERN",16
"6079",16,-10765,"GOA",466,0,10200,290,166,1,2013-08-01 08:23:25,140,150,6,NA,133,0,0.262,1.425,16.086,7.248,"Y",56.82132,56.82966,-135.71911,-135.73671,12.6,172,-10765,140,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","August",2013,1997,"EASTERN",16
"6080",16,1078051,"GOA",223,0,10200,400,422,2,2001-06-24 17:39:45,368,330,4.3,NA,362,0,0.38,2.473,18.205,6,"Y",56.13234,56.12324,-153.4756,-153.5085,10.3,172,1078051,368,"Y","Kodiak         ",301,500,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2001,1985,"NOT_EASTERN",16
"6081",16,-5989,"GOA",187,0,10200,460,682,1,2009-06-29 09:22:26,171,134,5,NA,165,0,0.276,1.509,16.888,5.696,"Y",56.16515,56.15926,-153.4753,-153.49651,9.2,172,-5989,171,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q2","June",2009,1993,"NOT_EASTERN",16
"6082",16,-3361,"GOA",250,0,10200,420,558,1,2007-07-08 13:20:13,167,134,5.1,NA,161,0,0.284,1.427,16.799,6.346,"Y",56.32053,56.31414,-153.10741,-153.0881,8.9,172,-3361,167,"Y","Kodiak         ",101,200,"Kodiak Outer Shelf            ","CENTRAL GOA","SHELF","Q3","July",2007,1991,"NOT_EASTERN",16
"6083",16,-12784,"GOA",504,0,10200,350,290,1,2005-07-10 11:13:03,133,150,6.7,NA,126,0,0.264,1.5,16.018,6.777,"Y",56.92721,56.92279,-135.7028,-135.72569,13.9,172,-12784,133,"Y","Southeastern   ",101,200,"Baranof-Chichagof Shelf       ","EASTERN GOA","SHELF","Q3","July",2005,1989,"EASTERN",16
"6084",16,-12655,"GOA",167,0,10200,550,1172,2,2005-06-14 11:01:03,235,220,5.2,1,229,1.11,0.259,1.392,16.465,5.676,"Y",55.78414,55.7966,-156.6787,-156.6786,10.2,172,-12655,235,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2005,1989,"NOT_EASTERN",16
"6085",16,-8437,"GOA",461,0,10200,370,336,1,2011-08-05 14:51:36,455,350,4.4,NA,449,0,0.276,1.563,17.217,5.803,"Y",57.8988,57.90795,-136.90365,-136.88375,14,172,-8437,455,"Y","Southeastern   ",301,500,"Southeastern Deep Gullies     ","EASTERN GOA","GULLY","Q3","August",2011,1995,"EASTERN",16
"6086",16,-12689,"GOA",249,0,10200,530,1020,1,2005-06-20 06:37:41,143,130,5.5,NA,138,0,0.257,1.454,17.329,5.202,"Y",56.49715,56.48479,-153.6115,-153.61729,10.8,172,-12689,143,"Y","Kodiak         ",101,200,"Albatross Gullies             ","CENTRAL GOA","GULLY","Q2","June",2005,1989,"NOT_EASTERN",16
"6087",16,-6044,"GOA",292,0,10200,460,680,1,2009-07-09 11:58:35,160,131,5,NA,154,1.11,0.271,1.555,16.987,6.012,"Y",58.33952,58.33778,-149.35561,-149.38161,12.1,172,-6044,160,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",2009,1993,"NOT_EASTERN",16
"6088",16,1173414,"GOA",258,0,10200,390,370,1,2003-06-29 16:41:11,358,330,4.3,2,352,0,0.26,1.464,16.258,6.245,NA,56.29377,56.30323,-152.7466,-152.7309,10,172,1173414,358,"Y","Kodiak         ",301,500,"Kodiak Slope                  ","CENTRAL GOA","SLOPE","Q2","June",2003,1987,"NOT_EASTERN",16
"6089",16,-14422,"GOA",18,0,10200,470,636,1,2015-06-24 07:53:24,251,210,4.5,NA,245,0,0.278,1.502,16.6,6.175,"N",53.31031,53.31619,-166.46382,-166.4436,9.2,172,-14422,251,"Y","Shumagin       ",201,300,"Shumagin Slope                ","WESTERN GOA","SLOPE","Q2","June",2015,1999,"NOT_EASTERN",16
"6090",16,30971,"GOA",8,131,10200,450,710,2,1987-07-08 08:00:00,141,131,6.1,0,141,0,0.5,2.611,15.232,7.771,"N",58.68017,58.66117,-150.14217,-150.11583,10.2,172,30971,141,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",1987,1971,"NOT_EASTERN",16
"6091",16,30600,"GOA",135,17,10200,380,469,2,1984-07-13 06:00:00,141,131,6.1,0,141,0,0.5,2.778,16.033,6.456,"N",58.50117,58.5025,-149.86217,-149.80833,15,160,30600,141,"Y","Kodiak         ",101,200,"Portlock Flats                ","CENTRAL GOA","SHELF","Q3","July",1984,1968,"NOT_EASTERN",16
"6092",16,-16642,"GOA",84,0,10200,410,452,1,2017-06-24 16:31:34,238,220,5.4,NA,232,0,0.247,1.396,16.372,5.856,"Y",55.51882,55.51569,-156.52274,-156.54407,10,172,-16642,238,"Y","Chirikof       ",201,300,"Lower Shelikof Gully          ","CENTRAL GOA","GULLY","Q2","June",2017,2001,"NOT_EASTERN",16
